id,Row#,clonesize,honeybee,bumbles,andrena,osmia,MaxOfUpperTRange,MinOfUpperTRange,AverageOfUpperTRange,MaxOfLowerTRange,MinOfLowerTRange,AverageOfLowerTRange,RainingDays,AverageRainingDays,fruitset,fruitmass,seeds,yield
6076,477.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.426064568,0.416107584,32.9240208,4336.10096
6077,532.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.612222602,0.502062222,43.33629767,7231.02778
6078,290.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.542170237,0.435203234,38.19630554,6901.65894
6079,123.0,12.5,0.25,0.25,0.25,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.595273348,0.494398082,41.1617313,7207.4203
6080,685.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.454381334,0.412450296,33.28905228,5322.84043
6081,588.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.478000734,0.439395296,34.5553911,5728.74828
6082,576.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.538550337,0.441974474,37.83085922,7284.81478
6083,480.0,25.0,0.5,0.25,0.38,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.429210588,0.386415506,31.57410804,4968.60117
6084,497.0,25.0,0.5,0.25,0.38,0.38,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.451291733,0.405976473,31.55298278,5046.45734
6085,341.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.574708327,0.485099788,39.82088488,7048.87072
6086,662.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.490965919,0.456826317,36.68541263,5746.77703
6087,599.0,25.0,0.5,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.569329938,0.45826996,37.25789282,6583.45789
6088,37.0,25.0,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.372318474,0.383219703,30.79374092,3826.17226
6089,569.0,25.0,0.5,0.25,0.63,0.5,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.528899809,0.43226586,36.31013579,6942.3963
6090,96.0,37.5,0.75,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.455384537,0.424380104,33.99420814,5462.13394
6091,671.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.398218446,0.401067837,31.88184658,4178.77206
6092,50.0,25.0,0.5,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.483249032,0.445308404,34.87598919,5718.40817
6093,434.0,25.0,0.5,0.25,0.25,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.523070143,0.453028369,37.97024343,6299.22636
6094,587.0,25.0,0.5,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.510668562,0.459420676,35.89130977,6493.25828
6095,686.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.542170237,0.462462315,37.77937909,6335.29639
6096,107.0,12.5,0.25,0.25,0.25,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.596036127,0.491279313,41.52614508,7322.60914
6097,489.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.482854142,0.445284233,34.8789274,4575.76991
6098,258.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.543968929,0.446570029,38.57716666,6628.76363
6099,766.0,25.0,0.5,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.509782413,0.415971082,33.66987505,8562.37077
6100,706.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.525534639,0.431201835,37.35683231,6255.89064
6101,683.0,25.0,0.5,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.451103585,0.419851618,33.26713681,5455.11891
6102,442.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.450822025,0.415270878,33.4416065,5305.74363
6103,386.0,12.5,0.25,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.584016198,0.481173502,40.26540842,7231.02778
6104,487.0,25.0,0.5,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.451103585,0.460627726,34.83881461,4850.03746
6105,288.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.613333283,0.502062222,42.33632715,7122.49056
6106,288.0,12.5,0.25,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.449875425,0.42726083,33.28480863,4952.9856
6107,160.0,12.5,0.25,0.25,0.38,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.582604099,0.486632377,40.0282126,7706.88137
6108,464.0,37.5,0.25,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.426173511,0.409269062,31.43977899,4323.93099
6109,337.0,12.5,0.25,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.547743879,0.465952713,37.29886067,6467.65476
6110,575.0,25.0,0.5,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.505120461,0.430253104,35.48354994,6451.10052
6111,235.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.576469662,0.485989695,39.46756134,7207.4203
6112,373.0,12.5,0.25,0.38,0.38,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.626397463,0.516666897,43.97470322,8298.20697
6113,413.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.531583632,0.431201835,36.25083805,6643.9019
6114,721.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.384646205,0.399556226,29.77562706,3895.62684
6115,469.0,25.0,0.5,0.25,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.483249032,0.464639165,37.7247238,5946.05226
6116,639.0,25.0,0.5,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.473142233,0.428118259,33.23980604,5291.89688
6117,61.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.476807761,0.417915449,34.8789274,5773.00842
6118,351.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.464368945,0.436459223,34.18362679,5291.89688
6119,711.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.462996546,0.424902006,33.66987505,5192.88315
6120,208.0,12.5,0.25,0.25,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.645640994,0.520003767,43.95536146,8671.71681
6121,728.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.509933842,0.418732102,35.52053432,6500.09778
6122,426.0,12.5,0.25,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.533196209,0.464165541,37.75813832,6327.47736
6123,616.0,25.0,0.5,0.25,0.75,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.541142146,0.473993739,37.75813832,6528.79888
6124,494.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.334593591,0.332825548,28.43820263,3387.78516
6125,339.0,12.5,0.25,0.25,0.75,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.572848693,0.482807121,39.33656697,7122.49056
6126,553.0,25.0,0.5,0.25,0.63,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.584016198,0.484307576,40.17143065,7298.0026
6127,694.0,25.0,0.5,0.38,0.38,0.75,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.538703555,0.476588872,39.33251373,6671.07264
6128,514.0,25.0,0.5,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.483047479,0.419851618,34.02922281,5552.72387
6129,528.0,25.0,0.5,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.437188153,0.436345708,34.33876109,5005.32997
6130,609.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.435969213,0.408088064,32.59242207,5199.79211
6131,597.0,25.0,0.5,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.334220017,0.37718413,28.49966552,3501.17992
6132,566.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.392583006,0.400980125,30.13586876,4056.83427
6133,71.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.468192461,0.433407697,34.78105469,5675.72149
6134,604.0,25.0,0.5,0.25,0.75,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.402052391,0.401275192,32.41787171,4694.60819
6135,559.0,25.0,0.5,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.576469662,0.482423774,39.41382075,7706.88137
6136,682.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.540015153,0.467558508,37.02177209,6493.47253
6137,708.0,25.0,0.5,0.38,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.534251703,0.468896154,38.6454264,6731.61844
6138,255.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.603524723,0.504526655,42.16770498,7858.68558
6139,542.0,25.0,0.5,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.468832886,0.436777234,34.70788043,5544.62172
6140,723.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.372318474,0.399983862,30.74824045,3998.05416
6141,30.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.533196209,0.443192487,36.84586824,6752.01695
6142,349.0,12.5,0.25,0.25,0.75,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.579981861,0.476588872,39.77772061,7080.04004
6143,269.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.517170184,0.454160581,36.68258785,6671.07264
6144,719.0,25.0,0.5,0.38,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.595065655,0.490981116,41.71941614,7690.1749
6145,344.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.497503209,0.424803532,34.76957798,6901.65894
6146,535.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.451546571,0.405976473,33.99420814,5916.86224
6147,633.0,25.0,0.5,0.25,0.75,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.596036127,0.496548991,41.35738644,7570.60862
6148,301.0,12.5,0.25,0.25,0.63,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.559628479,0.479010781,38.74276374,6717.44627
6149,235.0,12.5,0.25,0.25,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.546174929,0.471713424,37.96686445,6852.97971
6150,712.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.5143032,0.455560504,36.11395452,6188.47714
6151,714.0,25.0,0.5,0.38,0.5,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.402052391,0.398116316,31.37824094,4177.0152
6152,578.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.383581787,0.391441876,29.77562706,3998.05416
6153,89.0,12.5,0.25,0.25,0.25,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.611725787,0.510402544,42.93997745,7914.17118
6154,375.0,12.5,0.25,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.582604099,0.491124144,40.17821466,7152.13259
6155,280.0,12.5,0.25,0.25,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.466279462,0.437265704,34.33849206,5503.09583
6156,487.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.33592747,0.377566465,28.46200492,3494.94296
6157,482.0,25.0,0.5,0.25,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.447040787,0.424902006,34.92331365,4568.67217
6158,23.0,37.5,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.335529768,0.377596581,28.43820263,3182.69865
6159,460.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.566319234,0.465041445,39.08235581,6757.07366
6160,622.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.467741485,0.412661872,33.66987505,5720.72316
6161,613.0,25.0,0.5,0.25,0.75,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.425493214,0.399935482,32.41787171,4323.93099
6162,44.0,25.0,0.25,0.25,0.25,0.25,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.32833671,0.349353787,27.62154773,3447.0821
6163,251.0,12.5,0.25,0.25,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.600340952,0.496358614,42.20739786,7554.4683
6164,328.0,12.5,0.25,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.53513718,0.443962193,38.69800786,7963.93931
6165,551.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.48638367,0.445308404,35.48700839,5605.221
6166,578.0,25.0,0.5,0.25,0.63,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.50706065,0.450498441,35.18441169,6019.26248
6167,94.0,12.5,0.25,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.489635345,0.445134287,34.02922281,5684.14351
6168,471.0,25.0,0.5,0.25,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.402052391,0.404575636,29.13659362,4248.35505
6169,427.0,12.5,0.25,0.38,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.622622866,0.513260507,43.56159301,7162.43364
6170,473.0,25.0,0.5,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.574708327,0.488527456,40.65549833,7181.42522
6171,173.0,12.5,0.25,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.451291733,0.398804938,31.88184658,5920.48718
6172,746.0,25.0,0.5,0.38,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.496618271,0.429452031,34.43568098,5920.48718
6173,263.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.535877448,0.460369104,37.03329756,6187.95188
6174,266.0,12.5,0.25,0.25,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.533196209,0.463759475,37.96686445,6236.70711
6175,672.0,25.0,0.5,0.38,0.38,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.493693466,0.444587916,35.48354994,6801.49205
6176,522.0,25.0,0.5,0.25,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.494906594,0.44959908,35.48700839,5755.70016
6177,190.0,12.5,0.25,0.25,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.566645314,0.471650366,39.92318644,7502.24389
6178,48.0,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.427977027,0.401067837,31.08154655,4667.72494
6179,649.0,25.0,0.5,0.38,0.38,0.5,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.502842336,0.435620773,35.6972028,6235.45278
6180,51.0,12.5,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.519184034,0.460180133,37.63337572,6608.04163
6181,548.0,25.0,0.25,0.25,0.5,0.5,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.571708025,0.486931048,39.92318644,7080.04004
6182,766.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.456503309,0.409438226,31.55298278,4850.03746
6183,192.0,12.5,0.25,0.25,0.38,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.538604193,0.446570029,35.46687387,6752.01695
6184,671.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.575589557,0.480847944,39.49160012,7150.9817
6185,320.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.569713565,0.470373306,37.33160636,6315.23321
6186,736.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.496618271,0.448946243,35.97225667,5645.14663
6187,319.0,12.5,0.25,0.25,0.75,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.458246439,0.416802269,32.88840203,5296.61109
6188,685.0,25.0,0.5,0.38,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.526501878,0.471713424,39.98873363,6922.84679
6189,125.0,12.5,0.25,0.25,0.25,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.473142233,0.413631524,33.22890035,5503.09583
6190,81.0,12.5,0.25,0.25,0.25,0.38,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.459087683,0.426240102,33.44938499,5920.48718
6191,41.0,12.5,0.25,0.25,0.25,0.25,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.455384537,0.401091418,33.12546719,5876.96001
6192,297.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.545094508,0.445308404,35.88401108,6836.60081
6193,48.0,25.0,0.25,0.25,0.25,0.38,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.502398084,0.459420676,36.36293728,5831.7066
6194,458.0,25.0,0.5,0.25,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.445474763,0.424657113,33.11609108,4830.95981
6195,97.0,12.5,0.25,0.25,0.25,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.488485703,0.423988312,35.52053432,5637.9843
6196,386.0,12.5,0.25,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.569935673,0.48648622,39.50188081,7028.6735
6197,659.0,25.0,0.5,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.394441163,0.402105764,31.55824725,4281.52619
6198,299.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.481204499,0.448400516,35.09473308,5665.2196
6199,633.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.534126224,0.463806532,37.7247238,6731.61844
6200,222.0,12.5,0.25,0.25,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.550116044,0.476002331,37.55556802,6626.8515
6201,742.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,16.0,0.26,0.610860604,0.503991707,43.93700206,8086.38881
6202,475.0,25.0,0.5,0.38,0.38,0.63,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.521950271,0.436777234,36.04067528,6852.97971
6203,302.0,12.5,0.25,0.25,0.63,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.62818447,0.513728593,44.72163541,8562.37077
6204,753.0,25.0,0.5,0.38,0.5,0.63,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.58492102,0.492820232,41.71941614,7667.83619
6205,224.0,12.5,0.25,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.520587192,0.436376172,36.01862394,6251.61184
6206,748.0,25.0,0.5,0.38,0.5,0.5,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.498715892,0.432722017,34.62976419,5902.33288
6207,565.0,25.0,0.5,0.25,0.63,0.5,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.482908968,0.44549439,35.23885567,5628.8828
6208,317.0,12.5,0.25,0.25,0.75,0.5,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.532326131,0.438095887,35.56261102,6480.80815
6209,303.0,12.5,0.25,0.25,0.63,0.75,77.4,46.8,64.7,55.8,27.0,45.8,24.0,0.39,0.575589557,0.480779062,39.7513857,7576.39253
6210,336.0,12.5,0.25,0.25,0.75,0.63,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.546174929,0.455880077,36.24969463,6898.39095
6211,533.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.55195445,0.455404808,38.3054111,7340.46077
6212,289.0,12.5,0.25,0.25,0.63,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.599023157,0.477438541,39.81661146,6909.43
6213,241.0,12.5,0.25,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.442869304,0.394971427,31.90931611,4853.8076
6214,488.0,25.0,0.5,0.25,0.38,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.402838656,0.405525072,32.6584962,4163.82304
6215,15.0,37.5,0.75,0.25,0.25,0.25,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.40294843,0.40030353,30.68558673,4290.96488
6216,743.0,25.0,0.5,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.378917495,0.399935482,28.49966552,3396.72989
6217,395.0,12.5,0.25,0.38,0.38,0.75,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.632108665,0.501877874,44.49542302,7920.06175
6218,30.0,25.0,0.25,0.25,0.25,0.25,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.349908358,0.388819023,27.735098,3244.32926
6219,703.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.548124898,0.471713424,39.92318644,6979.32479
6220,749.0,25.0,0.5,0.38,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,34.0,0.56,0.404446048,0.405558182,31.59741611,4162.76156
6221,692.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.398863863,0.395502524,31.86773783,4045.47966
6222,427.0,12.5,0.25,0.38,0.5,0.75,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.620391949,0.530933466,43.7550339,8013.62631
6223,220.0,12.5,0.25,0.25,0.5,0.75,86.0,52.0,71.9,62.0,30.0,50.8,1.0,0.1,0.609612922,0.505742719,42.50852244,7298.0026
6224,622.0,25.0,0.5,0.25,0.75,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.533393093,0.434863988,35.35665378,6554.97686
6225,685.0,12.5,0.25,0.38,0.38,0.5,86.0,52.0,71.9,62.0,30.0,50.8,24.0,0.39,0.535364693,0.471871207,37.52274536,6626.50685
6226,239.0,12.5,0.25,0.25,0.5,0.63,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.528899809,0.462547404,37.52274536,6422.92209
6227,743.0,25.0,0.5,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.546259537,0.453558339,37.02918026,6909.43
6228,675.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,24.0,0.39,0.595948108,0.498475898,41.54582317,7048.87072
6229,579.0,25.0,0.5,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.476054066,0.437354261,34.18362679,5009.96222
6230,668.0,25.0,0.5,0.38,0.38,0.63,94.6,57.2,79.0,68.2,33.0,55.9,1.0,0.1,0.511413154,0.460322355,37.7247238,6020.87569
6231,596.0,25.0,0.5,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.566319234,0.437693166,38.34358882,6615.69006
6232,746.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.473142233,0.419747673,34.02922281,5566.52275
6233,517.0,25.0,0.5,0.25,0.5,0.63,94.6,57.2,79.0,68.2,33.0,55.9,34.0,0.56,0.404225284,0.395636151,31.02327724,4290.96488
6234,455.0,12.5,0.25,0.38,0.63,0.5,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.512307598,0.459224426,37.90850822,6335.29639
6235,302.0,12.5,0.25,0.25,0.63,0.75,69.7,42.1,58.2,50.2,24.3,41.2,34.0,0.56,0.499992838,0.433081146,34.70788043,5831.7066
6236,711.0,25.0,0.5,0.38,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,1.0,0.1,0.459358436,0.403558339,32.68039834,5498.58395
6237,267.0,12.5,0.25,0.25,0.63,0.5,77.4,46.8,64.7,55.8,27.0,45.8,16.0,0.26,0.595065655,0.492693356,40.37019338,7215.40971
6238,443.0,12.5,0.25,0.38,0.5,0.75,77.4,46.8,64.7,55.8,27.0,45.8,1.0,0.1,0.603544257,0.504233755,42.13008169,7924.51678
6239,445.0,12.5,0.25,0.38,0.5,0.75,69.7,42.1,58.2,50.2,24.3,41.2,16.0,0.26,0.53990422,0.442557129,35.09473308,7479.93417
6240,380.0,12.5,0.25,0.38,0.63,0.63,86.0,52.0,71.9,62.0,30.0,50.8,16.0,0.26,0.595065655,0.497740882,41.35738644,7588.36096
6241,5.0,25.0,0.5,0.25,0.5,0.5,77.4,46.8,64.7,55.8,27.0,45.8,34.0,0.56,0.411591443,0.398116316,31.36831014,4587.38557
6242,522.0,25.0,0.5,0.25,0.5,0.63,69.7,42.1,58.2,50.2,24.3,41.2,24.0,0.39,0.511413154,0.415971082,33.11609108,8174.46338
